,Id,Name,Artist,Album,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
3548,58Qyf0Hjqr6Rw0NeX41KNt,The Lovecats - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.738,0.778,0,-7.796,1,0.138,0.737,0.00129,0.977,0.819,95.038
3549,7yQ33DfPTZtkgVr7kWjeOI,The Caterpillar - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.604,0.88,2,-5.676,1,0.0748,0.184,0.491,0.974,0.48,124.995
3550,2tja7Sg4ZsKEqPwn5PcEnP,Close To Me - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.678,0.851,11,-6.886,1,0.302,0.375,0.00197,0.925,0.894,189.9
3551,7Jc4rA4ybXsoiLa3XVjazr,Hot Hot Hot!!! - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.782,0.901,2,-6.182,1,0.067,0.158,0.0669,0.983,0.615,114.99
3552,6cKhnkJtyDYj0Id0KPDMOM,Let's Go To Bed - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.73,0.843,8,-6.531,1,0.107,0.311,0.000393,1.0,0.686,135.082
3553,6V9VbtqmUSdDMBk6EyLJ0D,Why Can't I Be You? - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.693,0.955,2,-5.336,0,0.0858,0.135,0.215,0.72,0.6,110.027
3554,5ALkzORgm3HRsMl4e7jzTE,Boys Don't Cry - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.616,0.851,9,-6.79,1,0.0626,0.339,0.00661,0.972,0.542,149.935
3555,7rW1gBcM5m2ckAjdZoBav9,Jumping Someone Else's Train - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.626,0.928,2,-6.156,1,0.0369,0.0309,0.00664,0.377,0.708,160.018
3556,059NO4nw04PJw19fbKTmnm,Grinding Halt - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.588,0.959,11,-6.045,0,0.087,0.0407,0.0292,0.869,0.586,160.049
3557,3P4LzUHrSR9tOM7RjULIkA,10:15 Saturday Night - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.769,0.561,2,-7.65,0,0.031,0.296,0.14,0.449,0.399,87.483
3558,4aasT0wS8RY618pj8Xy8MZ,Killing Another - Bestival Live 2011,The Cure,Bestival Live 2011,2011,0.363,0.956,11,-5.153,0,0.15,0.0774,0.022,0.319,0.393,175.026
3559,0PKVjYlKw7z3IvKAoxrYTR,Underneath The Stars,The Cure,4:13 Dream,2008,0.498,0.779,9,-5.008,1,0.0356,0.097,0.362,0.184,0.317,129.974
3560,6C2MCGgNdVmtrZMIh3rZVY,The Only One,The Cure,4:13 Dream,2008,0.568,0.909,2,-2.462,1,0.0399,0.0548,0.0017,0.435,0.64,117.509
3561,54hfkSqtxMnMxXCiiWY0H2,The Reasons Why,The Cure,4:13 Dream,2008,0.63,0.873,0,-3.457,1,0.0382,0.111,0.000221,0.146,0.561,125.012
3562,1UeDWKZUL9DwOs8Pvl0WL7,Freakshow,The Cure,4:13 Dream,2008,0.584,0.928,6,-3.184,0,0.0485,0.0148,0.0,0.224,0.867,145.02
3563,4ahweDs8jaYxxKWSRIsfEU,Sirensong,The Cure,4:13 Dream,2008,0.337,0.712,9,-4.593,1,0.0361,0.555,0.00298,0.1,0.831,106.614
3564,0PXKvR641HDgDp0wKddOsr,The Real Snow White,The Cure,4:13 Dream,2008,0.494,0.929,9,-1.869,0,0.0326,0.0898,0.00169,0.121,0.437,110.046
3565,7iMTdYhjRlTSdL7wa3g6Jl,The Hungry Ghost,The Cure,4:13 Dream,2008,0.572,0.901,1,-2.752,0,0.0361,0.023,0.000161,0.101,0.48,109.919
3566,6axz85zJUVBflBY00GNJ29,Switch,The Cure,4:13 Dream,2008,0.326,0.966,4,-1.852,0,0.114,0.0182,0.543,0.789,0.384,134.836
3567,3Z9f8WV7MRo8wRwPZJGqLt,The Perfect Boy,The Cure,4:13 Dream,2008,0.67,0.715,7,-5.051,1,0.0306,0.376,0.0,0.0851,0.578,109.985
3568,6aMsrfnwi1i4Kkxha8ocgn,This. Here And Now. With You,The Cure,4:13 Dream,2008,0.612,0.848,2,-4.477,1,0.0363,0.0161,0.0,0.205,0.431,117.548
3569,0UZCGE8Uk1rmDRHqrGIVa9,Sleep When I'm Dead,The Cure,4:13 Dream,2008,0.483,0.969,2,-1.745,0,0.155,0.0986,4.96e-05,0.3,0.296,140.038
3570,2xny3I6ciUZCu9Y0MSmPQ0,The Scream,The Cure,4:13 Dream,2008,0.47,0.977,4,-2.943,0,0.178,0.042,0.343,0.264,0.0444,120.072
3571,7mlBdP3I1eCedzyn2sPFAR,It's Over,The Cure,4:13 Dream,2008,0.382,0.998,9,-1.412,0,0.155,0.00369,0.699,0.387,0.203,149.977
3572,1AQIFLIffw8HooGkA0o9cR,The Only One - Remix 4 by 30 Seconds To Mars,The Cure,Hypnagogic States,2008,0.579,0.855,9,-4.765,1,0.0889,0.356,0.000311,0.0784,0.545,117.501
3573,2kIggpGZ311DT8eaZy9SjU,Freakshow - Wolves At The Gate Remix by Jade Puget (AFI),The Cure,Hypnagogic States,2008,0.589,0.919,6,-3.55,0,0.0762,0.00047,0.0217,0.102,0.543,144.983
3574,6NXLE6ERGw2gE3Ts64SdIj,Sleep When I'm Dead - Remix 4 by Gerard Way (MCR) and Julien-K,The Cure,Hypnagogic States,2008,0.721,0.873,0,-4.811,1,0.0936,0.0735,4.92e-05,0.612,0.739,140.049
3575,5IwF3OOJywWfWkw6DchBPc,The Perfect Boy - Remix 4 by Patrick Stump / Pete Wentz (FOB),The Cure,Hypnagogic States,2008,0.77,0.776,2,-5.076,1,0.0333,0.0101,0.0,0.228,0.647,109.993
3576,0OImicRA6FNUfqotlgDPVQ,Exploding Head Syndrome - 4 Single Remix by 65 Days of Static,The Cure,Hypnagogic States,2008,0.326,0.743,9,-9.124,1,0.0488,0.0067,0.677,0.15,0.142,140.135
3577,6pnkYwzToiYtPQUlXleudi,The Only One - Remix 65 by 65 Days Of Static,The Cure,Hypnagogic States,2008,0.434,0.944,2,-5.141,1,0.13,0.00132,0.467,0.641,0.251,117.405
3578,6EoBhEE8VjJJHRwscoFT0v,Lost,The Cure,The Cure,2004,0.451,0.839,7,-5.626,1,0.0471,0.241,0.0228,0.331,0.392,84.769
3579,0o024jsj5xAUpJCERg4unM,Labyrinth,The Cure,The Cure,2004,0.303,0.937,7,-4.341,1,0.0488,0.000361,0.109,0.206,0.432,189.845
3580,34xjA1AmF74Zi4aYLQlIKB,Before Three,The Cure,The Cure,2004,0.336,0.919,7,-3.592,1,0.0436,0.00127,0.000911,0.2,0.532,199.966
3581,5Ujt73Ksy9Ir11t5sEBwwm,Truth Goodness and Beauty,The Cure,The Cure,2004,0.624,0.878,7,-4.803,1,0.0354,0.199,0.00019,0.346,0.297,109.987
3582,6vJ5gLHETYIvBZvL2Q0w26,The End Of The World,The Cure,The Cure,2004,0.675,0.926,0,-3.443,1,0.0423,0.169,1.64e-06,0.343,0.664,119.987
3583,36I1eRSIXPDuriazz46zGZ,Anniversary,The Cure,The Cure,2004,0.542,0.858,8,-6.834,0,0.0404,0.0327,0.222,0.0654,0.362,120.043
3584,2xOJaKIq6ICkN5tEgM4eCM,Us Or Them,The Cure,The Cure,2004,0.358,0.983,2,-3.029,1,0.0923,0.00662,0.0282,0.285,0.349,180.139
3585,26lVlwstyDqHrrn7jroVEO,alt.end,The Cure,The Cure,2004,0.614,0.953,7,-4.363,1,0.0479,0.114,0.0,0.22,0.613,115.02
3586,34YrbZP05I6ybqHIRD78gL,(I Don't Know What's Going) On,The Cure,The Cure,2004,0.601,0.929,2,-3.673,1,0.049,0.0341,0.00178,0.313,0.469,129.949
3587,28yVi3dM2xEpXMVKgzIH5r,Taking Off,The Cure,The Cure,2004,0.554,0.935,4,-3.776,0,0.0458,0.00582,5.97e-05,0.381,0.403,140.094
3588,2F9jcQI29mwzxh9izF4XyI,Never,The Cure,The Cure,2004,0.582,0.944,6,-2.187,0,0.0613,0.0117,3.33e-06,0.129,0.481,140.032
3589,3xhcBq9mT2a8mz5DAsjtvO,The Promise,The Cure,The Cure,2004,0.339,0.936,5,-3.952,1,0.0491,0.000656,0.145,0.329,0.15,179.968
3590,4k5Yxbica2aNfH9bMTcJgI,Going Nowhere,The Cure,The Cure,2004,0.602,0.524,7,-10.492,1,0.0271,0.219,0.833,0.139,0.107,130.053
3591,4BgOZRhJ47uUj9M6Wn9ZhX,Out of This World,The Cure,Bloodflowers,2000,0.556,0.654,4,-11.033,0,0.0332,0.0284,0.64,0.387,0.625,79.95
3592,3YtOBhaLD1iKS7EElRwNYV,Watching Me Fall,The Cure,Bloodflowers,2000,0.37,0.832,9,-3.106,0,0.037,0.000299,0.00032,0.146,0.321,79.944
3593,1r7OFjSjtT5mCeC29xZ4nY,Where the Birds Always Sing,The Cure,Bloodflowers,2000,0.512,0.776,7,-7.085,1,0.0392,0.0102,0.0237,0.0714,0.66,79.973
3594,50hpyfKEhm7ozpvgV0ZAFE,Maybe Someday,The Cure,Bloodflowers,2000,0.366,0.908,0,-4.224,1,0.0407,0.148,0.00163,0.315,0.489,180.026
3595,589QTU4b7QS21hOMlYZJPe,The Last Day of Summer,The Cure,Bloodflowers,2000,0.537,0.811,0,-6.08,1,0.0283,0.0539,0.435,0.0903,0.435,149.877
3596,5opIqOJfQ0T6W6YoR57Yhm,There Is No If...,The Cure,Bloodflowers,2000,0.623,0.498,2,-9.545,1,0.0325,0.511,0.0,0.354,0.439,94.9
3597,5ucMxhsDLGxDMecHaAIVds,The Loudest Sound,The Cure,Bloodflowers,2000,0.579,0.736,5,-6.839,1,0.0239,0.0604,0.248,0.357,0.261,79.987
3598,73fqvNjaQ71G90EyZiHisR,39,The Cure,Bloodflowers,2000,0.434,0.927,1,-3.389,0,0.041,0.00351,0.00891,0.185,0.265,89.995
3599,3kZqDL5CALwCmy5tChsJAa,Bloodflowers,The Cure,Bloodflowers,2000,0.508,0.77,6,-5.967,0,0.0355,0.0133,0.081,0.113,0.329,89.837
3600,4oFTz4lmtWtzURGJzWqdIX,Want,The Cure,Wild Mood Swings,1996,0.387,0.813,1,-3.645,1,0.031,0.0533,0.0266,0.141,0.233,167.851
3601,5lBcr7o1dsOV79uMYmhFAF,Club America,The Cure,Wild Mood Swings,1996,0.421,0.978,7,-3.229,1,0.113,0.158,0.0208,0.19,0.368,108.696
3602,2LaagCfTAPrNAkZQcMfmul,This Is a Lie,The Cure,Wild Mood Swings,1996,0.412,0.531,4,-5.933,0,0.0312,0.0276,7.65e-05,0.275,0.236,150.722
3603,1BKNn0VGF9vej2aAaz395Y,The 13th,The Cure,Wild Mood Swings,1996,0.706,0.679,1,-4.408,1,0.0305,0.759,0.000451,0.363,0.548,115.377
3604,53pV2CrAU8x6eZ7SaPLRaf,Strange Attraction,The Cure,Wild Mood Swings,1996,0.607,0.697,0,-5.446,1,0.0736,0.127,0.0,0.0963,0.451,90.118
3605,3OxKJOPa1AqFkZGBB2HUlW,Mint Car,The Cure,Wild Mood Swings,1996,0.602,0.945,2,-3.293,1,0.0623,0.0663,0.0,0.386,0.761,143.844
3606,6MMiybr4xaLpt5UIvj90db,Jupiter Crash,The Cure,Wild Mood Swings,1996,0.557,0.824,7,-6.458,1,0.0395,0.237,0.0155,0.901,0.573,158.396
3607,2m5n2VbpPuHFNkSuV8rxgX,Round & Round & Round,The Cure,Wild Mood Swings,1996,0.687,0.951,2,-2.538,1,0.0494,0.123,0.000743,0.384,0.61,108.928
3608,17NAuC9NWK7hnuzhAgaSx3,Gone! - Radio Mix,The Cure,Wild Mood Swings,1996,0.676,0.872,11,-3.081,0,0.057,0.358,0.000194,0.307,0.742,131.211
3609,1GCK667RCsEzBlxk0ht2L8,Numb,The Cure,Wild Mood Swings,1996,0.472,0.758,6,-4.664,0,0.0372,0.218,0.000318,0.35,0.398,155.74
3610,1dW6HejfpmwArSNtVNmxMu,Return,The Cure,Wild Mood Swings,1996,0.465,0.919,2,-2.791,1,0.0985,0.189,0.0,0.124,0.752,152.999
3611,0paR0kCOxCUKqmtNDHjPaL,Trap,The Cure,Wild Mood Swings,1996,0.511,0.943,5,-2.951,1,0.0378,0.000549,0.0392,0.305,0.48,109.762
3612,0JjpiLKBd8QqBu9gEV4lYV,Treasure,The Cure,Wild Mood Swings,1996,0.384,0.694,2,-7.385,1,0.0426,0.6,0.0214,0.118,0.416,74.919
3613,4lxWqyrFp208Pi2jBPiYro,Bare,The Cure,Wild Mood Swings,1996,0.537,0.655,2,-7.313,1,0.0332,0.0803,0.0263,0.071,0.538,149.954
3614,03WMR8fZsEoR39oUBVnf7e,"Tape - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.524,0.269,2,-24.3,0,0.0468,0.756,0.837,0.483,0.654,112.095
3615,4nQCkbqKcWv2xT6uKqKMwn,"Open - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.223,0.899,5,-12.545,1,0.0924,0.371,0.184,0.717,0.217,119.192
3616,2uJOLsRLR8uUe3dRFCd79Z,"High - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.519,0.735,1,-12.95,0,0.0373,0.162,0.00015,0.958,0.304,117.138
3617,5MHqVqiJAgDPBa7cexg1Fz,"Pictures Of You - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.306,0.637,9,-11.918,1,0.0359,0.268,0.0104,0.974,0.324,168.766
3618,5TCGOXjKUxdSvACPCut8Bm,"Lullaby - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.556,0.637,9,-13.408,1,0.0405,0.709,0.025,0.893,0.53,102.372
3619,247pOm1QiZHxPfyxkUWzxI,"Just Like Heaven - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.491,0.859,9,-11.282,1,0.0488,0.141,0.0331,0.984,0.31,150.777
3620,514cPCIZQkXhuXehUQobw9,"Fascination Street - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.474,0.863,0,-11.957,0,0.0605,0.0139,0.327,0.984,0.245,106.278
3621,0rX0rMgMwpza2YLmuj8JGV,"A Night Like This - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.453,0.727,6,-12.718,0,0.033,0.0869,0.0517,0.974,0.47,114.316
3622,30roO8o367qqEkuKCCIDBr,"Trust - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.331,0.4,5,-14.824,1,0.0264,0.212,0.896,0.927,0.263,80.211
3623,3GnS8rHJuHwyQ0MCTzRYyQ,"Doing The Unstuck - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.331,0.743,2,-13.099,1,0.0632,0.0349,0.0,0.902,0.379,146.848
3624,0e6ts1NeSgzK7ZaHD2Qt8u,"The Walk - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.483,0.704,4,-13.786,0,0.0691,0.441,0.00215,0.979,0.326,132.099
3625,1s56xPWwJ027PwglKuxCjl,"Let's Go To Bed - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.519,0.835,5,-12.479,0,0.0752,0.127,0.0,0.974,0.475,134.262
3626,6TaVUwd1GxmOcR337FZM75,"Friday I'm In Love - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.426,0.813,2,-13.972,1,0.0583,0.0805,0.00352,0.979,0.333,143.554
3627,4uexN8lwDjGX5SQycpz97I,"In Between Days - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.457,0.729,2,-12.951,1,0.0386,0.164,0.0591,0.978,0.539,145.139
3628,0uNOXyzK9CxgLJaXm4ooeG,"From The Edge Of The Deep Green Sea - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.362,0.793,4,-12.103,0,0.0497,0.059,0.103,0.862,0.186,111.15
3629,4wyhQzQYCbQKRfOySMFX4I,"Never Enough - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.405,0.89,2,-11.176,1,0.0798,0.0796,0.00396,0.369,0.155,109.438
3630,7msFZsXkOoSYQHS3Ik9hgU,"Cut - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.242,0.887,4,-12.172,0,0.0904,0.31,0.24,0.426,0.167,155.123
3631,1qrORdrfuqfhR0WvNb4PpK,"End - Live At The Palace, Auburn Hills, Michigan",The Cure,Show,1993,0.266,0.749,5,-12.205,1,0.052,0.0674,0.264,0.776,0.164,79.962
3632,2XKVBTqwS7HDcmwJdd6GJO,The Figurehead - Live in Paris,The Cure,Paris,1993,0.582,0.395,10,-17.46,0,0.0286,0.000877,0.551,0.976,0.335,105.38
3633,3ATk6Bf8FiFBZaHRPlYwtw,One Hundred Years - Live in Paris,The Cure,Paris,1993,0.273,0.745,0,-12.441,0,0.053,0.0704,0.00176,0.987,0.226,135.145
3634,1F55ZsGVlHrS28y81MlM9S,At Night - Live in Paris,The Cure,Paris,1993,0.473,0.501,7,-14.677,1,0.0272,0.0428,0.32,0.991,0.19,105.028
3635,4e18DvJzuOwm94cFDrd8KE,Play for Today - Live Paris Version,The Cure,Paris,1993,0.452,0.845,11,-13.367,0,0.0424,0.00165,0.0549,0.967,0.423,156.296
3636,2iBxkkesvbAjeyUn2rLOoF,Apart - Live in Paris,The Cure,Paris,1993,0.23,0.472,7,-15.354,1,0.0337,0.469,0.734,0.951,0.259,163.445
3637,17Y1JAJx3ZHQ2lYGy5cEdd,In Your House - Live Paris Version,The Cure,Paris,1993,0.454,0.61,7,-15.174,1,0.0317,0.0249,0.46,0.993,0.517,105.907
3638,54iZYMQTJOVLdniRABTiGp,Lovesong - Live in Paris,The Cure,Paris,1993,0.534,0.516,9,-15.94,0,0.0297,0.0587,0.633,0.972,0.638,139.243
3639,6DTO09zQq4aSdrC2R43RAu,Catch - Live Paris Version,The Cure,Paris,1993,0.532,0.506,9,-14.75,1,0.0303,0.00316,1.22e-05,0.981,0.56,105.955
3640,0Hr84VE8SOrYlRo42GCUSz,A Letter to Elise - Live Paris Version,The Cure,Paris,1993,0.418,0.663,6,-13.274,0,0.0364,0.0033,0.00353,0.972,0.436,77.301
3641,7r0Dj50n79c6MPVCFEuw05,Dressing Up - Live in Paris,The Cure,Paris,1993,0.463,0.585,4,-12.244,0,0.0303,0.0365,0.00271,0.983,0.492,167.343
3642,57bxyOifZI2Y8TNJpVQh80,Charlotte Sometimes - Live in Paris,The Cure,Paris,1993,0.399,0.731,9,-11.744,0,0.0509,0.0799,0.00448,1.0,0.354,137.085
3643,6uHg9nvtdKt0hdD3yJntBC,Close to Me - Live Paris Version,The Cure,Paris,1993,0.539,0.629,11,-15.009,1,0.0362,0.0395,0.454,0.992,0.881,171.044
3644,7xGxYR5TH0yaftnppHmOPy,Open,The Cure,Wish,1992,0.482,0.787,7,-11.485,0,0.0481,0.0232,0.399,0.0831,0.39,112.108
3645,2iVtt0mYIL26IGAgRkhHT5,High,The Cure,Wish,1992,0.618,0.717,9,-12.107,1,0.03,0.0164,0.000339,0.0594,0.761,114.802
3646,27fug0loVTSPGMX59ecZtS,Apart,The Cure,Wish,1992,0.546,0.433,9,-15.933,0,0.0282,0.422,0.352,0.325,0.511,82.102
3647,2vwBL9RVyr0vA4Og5VH0i3,From the Edge of the Deep Green Sea,The Cure,Wish,1992,0.467,0.678,4,-10.581,0,0.0313,0.0135,0.000569,0.174,0.345,111.106
3648,2A2ep0i1wPwhdz6LtKbWLd,Wendy Time,The Cure,Wish,1992,0.568,0.589,9,-12.683,0,0.0288,0.497,0.00355,0.234,0.656,108.219
3649,4RzI4cQpnS5rQH8ZeFRlgr,Doing the Unstuck,The Cure,Wish,1992,0.553,0.784,6,-12.679,0,0.0424,0.212,0.0654,0.0897,0.53,128.195
3650,263aNAQCeFSWipk896byo6,Friday I'm in Love,The Cure,Wish,1992,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203
3651,0L61rHjQNoXYZJeYW8AXbE,Trust,The Cure,Wish,1992,0.387,0.367,5,-16.847,1,0.0304,0.269,0.556,0.149,0.274,150.197
3652,4DdXOLc1VMAY34ourCn1Xa,A Letter to Elise,The Cure,Wish,1992,0.528,0.592,9,-13.59,1,0.0321,0.16,0.000916,0.223,0.728,150.187
3653,0QVOp4pk3QuADsg1Atroe2,Cut,The Cure,Wish,1992,0.427,0.866,4,-10.822,0,0.051,0.0402,0.0,0.482,0.498,134.134
3654,1lGA1yVlhvrbyPvQ9tiWPh,To Wish Impossible Things,The Cure,Wish,1992,0.443,0.297,9,-19.624,1,0.0284,0.608,0.437,0.0918,0.506,157.974
3655,2DEk9xGgueXdKPTb6P3eH6,End,The Cure,Wish,1992,0.258,0.751,5,-10.147,1,0.0412,0.00422,0.115,0.699,0.236,172.289
3656,1OuLuZQmbiuQSqdaXjMLD8,Cheek To Cheek - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.535,0.691,2,-4.817,0,0.0598,0.384,0.0,0.95,0.702,79.418
3657,2kj9S2VGwb6bHSWUV58Nv9,My Kind Of Boy - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.424,0.602,7,-4.748,0,0.0483,0.523,0.0,0.847,0.638,141.644
3658,0jsgtLWtZVQ9ZFV554uGsx,Cry Me A River - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.351,0.607,8,-5.047,0,0.0475,0.721,0.0,0.978,0.386,97.71
3659,4iPBgi2SUXssjkHPFqUR4c,I Won't Dance - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.499,0.696,8,-4.984,1,0.107,0.479,0.0,0.908,0.56,78.34
3660,1FNdlRunFXMrIAds73XEt6,Someone To Watch Over Me - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.37,0.393,5,-9.978,1,0.0428,0.966,8.12e-06,0.948,0.276,65.529
3661,4YT0P48b1fgqgk4movzbAd,Jersey Bounce - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.596,0.721,2,-4.193,0,0.0749,0.529,0.0,0.708,0.719,144.74
3662,1i3iLCCHok3j2g0PbERl6J,Angel Eyes - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.252,0.295,2,-10.991,0,0.0425,0.97,2.7e-06,0.951,0.184,87.832
3663,4lQHTt9KxjhfoEW1BvCa48,"Clap Hands, Here Comes Charlie! - Live",Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.491,0.877,8,-4.724,1,0.498,0.318,0.0,0.883,0.695,79.737
3664,1P27FnXFDoaHruO4csXtvq,Taking A Chance On Love - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.453,0.68,4,-5.089,0,0.138,0.739,0.0,0.756,0.516,157.323
3665,6tCfdenwZCEnwm5v3QBaCF,C'est Magnifique - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.329,0.428,7,-7.296,0,0.0397,0.946,0.0,0.873,0.214,144.218
3666,29oSIGWJkMrPFNy4rEXqYx,Good Morning Heartache - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.317,0.429,2,-7.247,0,0.0328,0.89,0.0,0.895,0.194,110.447
3667,54lGF4wtHPjdmU3TBvsxZ4,"Hallelujah, I Love Him So - Live",Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.578,0.752,1,-4.787,1,0.227,0.8,0.0,0.824,0.632,128.1
3668,5GIXT7rz7ID6w6LFb0N41J,"Hallelujah, I Love Him So - Reprise / Live",Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.509,0.543,1,-6.524,0,0.113,0.874,0.0,0.931,0.229,129.426
3669,6HhjozZKh2LP9a7UD8HMqa,Summertime - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.322,0.366,10,-10.47,0,0.0442,0.976,0.000548,0.956,0.268,58.49
3670,2zz07tGRZhRItdj7q0uBY2,Mr. Paganini - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.472,0.584,8,-5.537,1,0.0985,0.88,0.0,0.96,0.557,100.538
3671,1WNyLrILlRWS6TLvdIKw7H,Mack The Knife - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.424,0.779,2,-4.161,1,0.217,0.598,0.0,0.399,0.543,174.319
3672,6gB1MDDUl7umLqEznm7R7E,Wee Baby Blues - Live,Ella Fitzgerald,Ella: The Lost Berlin Tapes (Live),2020,0.462,0.463,10,-8.007,1,0.0489,0.639,0.0,0.723,0.392,111.674
3673,0iWuCjT9f4voptKWUbfVqt,Baby It's Cold Outside,"Ella Fitzgerald, Louis Jordan & His Tympany Five",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353
3674,5U1dKojLE6gZMOS3Vv7J6a,Manhattan - Stereo Version,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.436,0.284,10,-11.311,1,0.0329,0.865,0.0,0.0755,0.409,58.28
3675,4I8salg1N3SPthMHbY1ia3,Winter Wonderland,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.539,0.302,8,-10.293,1,0.0576,0.931,0.0,0.063,0.727,57.067
3676,55UU385IzINCcSF1V3pfKh,Christmas Island,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.539,0.343,2,-9.607,0,0.0455,0.847,0.0,0.595,0.583,113.623
3677,7LJgiG3l4Xv0L2qQrQnq6z,Santa Claus Is Coming To Town,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.457,0.433,3,-9.778,1,0.113,0.815,0.0,0.0951,0.895,160.072
3678,5nKZmQyVgM0uUnO7idzPQM,Jingle Bells,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.689,0.623,7,-8.632,1,0.0759,0.628,0.0,0.161,0.82,119.078
3679,53mmz5EBYxfU62Xx4pqBUp,Let It Snow! Let It Snow! Let It Snow!,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.521,0.363,0,-9.355,0,0.058,0.87,0.0,0.0864,0.866,79.019
3680,3KzHLXMgsV3joGVxwBdw6J,Frosty The Snowman,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.577,0.474,8,-9.458,1,0.0576,0.768,0.0,0.295,0.835,76.428
3681,7K8IDcFCZ1wWvqrgnvVLTW,Undecided - Single Version,"Ella Fitzgerald, Chick Webb",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.706,0.239,4,-12.555,1,0.228,0.855,0.0,0.391,0.965,103.821
3682,4tDBYuFj0jWKGJNk1ubwvX,It's Only A Paper Moon,"Ella Fitzgerald, The Delta Rhythm Boys",Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.758,0.0963,10,-17.155,1,0.0423,0.946,0.0,0.126,0.493,114.078
3683,367D1B8kFjya2mV2GtV5DH,Blue Skies,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.466,0.325,7,-8.276,1,0.0674,0.873,0.0,0.496,0.591,158.712
3684,2uysgHyATcU3FZ1NrKPmtf,Night And Day,Ella Fitzgerald,Baby It's Cold Outside - Ella Fitzgerald Original Jazz Classics,2020,0.441,0.206,8,-14.667,1,0.0503,0.74,0.0,0.0616,0.426,117.082
