,Id,Name,Genres,Popularity,Img
197,3yesh1QeNXucaDFw8ZPKxd,Flamin' Groovies,"['classic garage rock', 'country rock', 'folk rock', 'freakbeat', 'garage rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'roots rock']",44,"{'height': 640, 'url': 'https://i.scdn.co/image/7f4b87cca7b51197fb0f1ed1fb82f06574a289bb', 'width': 640}"
198,2UOVgpgiNTC6KK0vSC77aD,Amorphis,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",53,"{'height': 640, 'url': 'https://i.scdn.co/image/3bf6e694db3481d5a57e64b2df0b375d3c57915f', 'width': 640}"
199,3dg4JniGD2gaZj0IpEUbWZ,Der Blutharsch,"['martial industrial', 'neofolk']",20,"{'height': 1000, 'url': 'https://i.scdn.co/image/6e3546ac18678b2b16e858874bf64f9ba82a971c', 'width': 1000}"
200,5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'mellow gold', 'motown', 'psychedelic soul', 'rock', 'soul']",62,"{'height': 1000, 'url': 'https://i.scdn.co/image/9aef578389c4a9d27e15a627acb784c41094e79d', 'width': 1000}"
201,3fUVMrI7Q47iQeHBA5exwG,Varios Serenata A Mi Padre,[],19,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730591bc321cc12c0adbcf80e0', 'width': 640}"
202,3nhxXtHwC2TookQyqQlFK1,Biohazard,"['alternative metal', 'funk metal', 'groove metal', 'hardcore', 'nu metal', 'nyhc', 'rap metal', 'rap rock']",43,"{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c0a5135f20f3129187a8a3bec', 'width': 1000}"
203,0DYWCXTkNqGFZIf67SrWEa,Fats Waller,"['adult standards', 'bebop', 'dixieland', 'harlem renaissance', 'jazz', 'jazz piano', 'ragtime', 'stride', 'swing', 'tin pan alley', 'vocal jazz']",49,"{'height': 1173, 'url': 'https://i.scdn.co/image/eb9bf573a7ea0b60fcdd26efe306fb261bd706aa', 'width': 1000}"
204,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",75,"{'height': 640, 'url': 'https://i.scdn.co/image/f849f47dd12c6ad44c69cdad9dda089d54b70664', 'width': 640}"
205,7w9jdhcgHNdiPeNPUoFSlx,Dropkick Murphys,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk', 'skate punk']",66,"{'height': 640, 'url': 'https://i.scdn.co/image/f9514a07ea1e975c422379f029677dc08999c22a', 'width': 640}"
206,3iDD7bnsjL9J4fO298r0L0,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/8d22268af8be7c5ef34507f8f07ede7b93337337', 'width': 640}"
207,2Cx19OTMqa6gpz2l60cGG2,Jean-Jacques Goldman,"['chanson', 'francoton', 'french pop', 'french rock']",63,"{'height': 640, 'url': 'https://i.scdn.co/image/b0c7e58b2344befae85e5651acdf03834e297ffb', 'width': 640}"
208,3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronica']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/1190ba652ec800b58db3a32405aab33472e94977', 'width': 640}"
209,5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",75,"{'height': 1233, 'url': 'https://i.scdn.co/image/67994599f4a13b71c23e0fdfc2ffbf9ab94bb513', 'width': 1000}"
210,5UqTO8smerMvxHYA5xsXb6,Sonic Youth,"['alternative rock', 'art rock', 'blues rock', 'dance rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'rock']",61,"{'height': 987, 'url': 'https://i.scdn.co/image/af335c11a73e9311516bb28800be58311410d1be', 'width': 1000}"
211,1N2FgBLehaq77UEdJhCt7f,Saint Etienne,"['art pop', 'britpop', 'chamber psych', 'dream pop', 'electronica', 'electropop', 'new wave pop']",48,"{'height': 539, 'url': 'https://i.scdn.co/image/90e77966c5f92eb8468a96a854700f04dad4eaa4', 'width': 800}"
212,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']",80,"{'height': 600, 'url': 'https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e', 'width': 600}"
213,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",73,"{'height': 640, 'url': 'https://i.scdn.co/image/241f69e78916c3b8d6fd5433a31fb950ac4b1781', 'width': 640}"
214,3UvcmAOZt64oKpP95f6MMM,Big Star,"['alternative rock', 'art rock', 'baroque pop', 'beatlesque', 'country rock', 'dance rock', 'folk', 'folk rock', 'gbvfi', 'indie rock', 'jangle pop', 'melancholia', 'power pop', 'psychedelic rock', 'pub rock', 'rock', 'roots rock']",50,"{'height': 678, 'url': 'https://i.scdn.co/image/f14be5a9d0ae296706b8b46f39b4b5d8e8c34da3', 'width': 999}"
215,6mdiAmATAx73kdxrNrnlao,Iron Maiden,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",75,"{'height': 640, 'url': 'https://i.scdn.co/image/6dc0be659ea462b84b9b6485bc20db8dffaa48e2', 'width': 640}"
216,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",65,"{'height': 1000, 'url': 'https://i.scdn.co/image/ebb323f7c72924bd0ceb98e69d50373b99ccf3ac', 'width': 1000}"
217,7mCsyzq823cXJ5puxUN3aJ,John Debney,"['classic soundtrack', 'scorecore', 'soundtrack']",54,"{'height': 1277, 'url': 'https://i.scdn.co/image/808ae6838cbd5d84c5f9572859d3e8931f226dd1', 'width': 1000}"
218,4596e2d3KmYzAeVenjCxfj,Free Nationals,"['alternative r&b', 'indie soul']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/3de4b6089a25512c5d00d56ef0701aa94f23b84b', 'width': 640}"
219,3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",69,"{'height': 1503, 'url': 'https://i.scdn.co/image/9fff0f365d90fd652a3c53f9f962676a4c2edbe3', 'width': 1000}"
220,0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer","['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",56,"{'height': 666, 'url': 'https://i.scdn.co/image/492cf7afbe3a7be6d6d2bda5c71a52e3cc1c9d3d', 'width': 999}"
221,3iTsJGG39nMg9YiolUgLMQ,Morrissey,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock']",63,"{'height': 1173, 'url': 'https://i.scdn.co/image/cdbc12a6b10dbab32ed73d4979183e95f46ebeb2', 'width': 1000}"
222,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']",70,"{'height': 640, 'url': 'https://i.scdn.co/image/d8dc5a44c417ae8ee8f0a5f45165172a27aed1ba', 'width': 640}"
223,244fcyNSuyhbRlMGfMbYrO,Badly Drawn Boy,"['britpop', 'chamber pop', 'melancholia', 'pop rock']",50,"{'height': 640, 'url': 'https://i.scdn.co/image/4d5cee159583d673900d8704ef4af8dbe4b74aa5', 'width': 640}"
224,5NXHXK6hOCotCF8lvGM1I0,Porcupine Tree,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/6170741b8eece0f2b502004dbcf5d3d927b5e729', 'width': 640}"
225,27a0GiCba9K9lnkKidroFU,Canned Heat,"['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/a1deb96bb21507083772aa2e019a2c4a51a1ef00', 'width': 640}"
226,432R46LaYsJZV2Gmc4jUV5,Joy Division,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",67,"{'height': 658, 'url': 'https://i.scdn.co/image/5eeddd733170399db794d2c430a8d2cde7ae1425', 'width': 1000}"
227,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b']",87,"{'height': 640, 'url': 'https://i.scdn.co/image/ad8b0e5a18a5a443a2678768bd73f59833941abc', 'width': 640}"
228,5cHmjJA9Lo0ga8s8QdxEzs,Terry Callier,['soul'],49,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b998febae33992b01da631d5', 'width': 640}"
229,6eGXFEwOdfD1dIPyu6c5cG,Steve Green,"['christian relaxative', 'worship']",49,"{'height': 640, 'url': 'https://i.scdn.co/image/9af13f61eb2057103d8ac938bb2c7df80259fd50', 'width': 640}"
230,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",76,"{'height': 1232, 'url': 'https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434', 'width': 1000}"
231,5zaXYwewAXedKNCff45U5l,Dusty Springfield,"['adult standards', 'brill building pop', 'british invasion', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",66,"{'height': 1124, 'url': 'https://i.scdn.co/image/8b2bbbe1dde191c637271fab24ff66fda4faf4fa', 'width': 1000}"
232,0qa4GMXrmylKemymbElIwq,Jump5,['post-teen pop'],37,"{'height': 648, 'url': 'https://i.scdn.co/image/0f3a652823516927fde80bc2ca2ae5ac138b11f6', 'width': 1000}"
233,60uh2KYYSCqAgJNxcU4DA0,Hombres G,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'spanish rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/11957be7a2b928bdd627d5390d6209705659766c', 'width': 640}"
234,3sc7iUG1Wwpwx7bHeZolgx,Bananarama,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/2c8289546f95994820b4efecb458be872763fd4c', 'width': 640}"
235,2JRvXPGWiINrnJljNJhG5s,The Meters,"['afrobeat', 'classic soul', 'funk', 'instrumental soul', 'jazz funk', 'new orleans funk', 'soul', 'soul jazz', 'southern soul']",57,"{'height': 562, 'url': 'https://i.scdn.co/image/2439ee3f609c4039a544a4505d7294f3240a290d', 'width': 1000}"
236,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",72,"{'height': 1047, 'url': 'https://i.scdn.co/image/bc544c27be5e8b1f6b555ee3e9ad14e4be972a18', 'width': 1000}"
237,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"['dance pop', 'electropop', 'pop']",81,"{'height': 640, 'url': 'https://i.scdn.co/image/92a5ad8518a21a8667f8962cdca0524d34e4771c', 'width': 640}"
238,0sD8Amms4kSxs5tBV4CUmR,Smokie Norful,"['gospel', 'gospel r&b']",47,"{'height': 563, 'url': 'https://i.scdn.co/image/8f50eb3dea82fcaca1c321f01332cb1125305293', 'width': 1000}"
239,0cA5Tg15TwARIRZeiNT1RO,Dan Fogelberg,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",57,"{'height': 1265, 'url': 'https://i.scdn.co/image/148ea3256748ffab57e4dae70ce1427e35a1f8a9', 'width': 1000}"
240,2aAHdB5HweT3mFcRzm0swc,Glenn Miller,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']",59,"{'height': 1000, 'url': 'https://i.scdn.co/image/85cb7d6c2533543abe4043217386eb0244c1f02f', 'width': 1000}"
241,58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",80,"{'height': 640, 'url': 'https://i.scdn.co/image/dd5408b179b5792445e107c188a3c3a213a19f09', 'width': 640}"
242,2OpqcUtj10HHvGG6h9VYC5,George Jones,"['country', 'country rock', 'honky tonk']",64,"{'height': 640, 'url': 'https://i.scdn.co/image/d8939bdb1ee060a7bcb554a4c42098887688c3ad', 'width': 640}"
243,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",81,"{'height': 640, 'url': 'https://i.scdn.co/image/093f63fe03e52d014286eb6e0afa9a099214cf65', 'width': 640}"
244,0zfT626RwO6zN3RDYeRit5,Black Label Society,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock']",59,"{'height': 640, 'url': 'https://i.scdn.co/image/2e0c8b2acbca3483ed05c33685aaed5d470e4601', 'width': 640}"
245,6vLlQYujOujIrm7zAKzEdG,Donovan,"['art rock', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'traditional folk']",61,"{'height': 1050, 'url': 'https://i.scdn.co/image/bf943d479f305acd31a977ccc8c17643ea51c3cb', 'width': 1000}"
246,0WxOgeRxUt0MwPrI7A5atQ,King Curtis,"['funk', 'jazz blues', 'jazz saxophone', 'soul', 'soul jazz']",45,"{'height': 1167, 'url': 'https://i.scdn.co/image/ea32aa5e50ec26a6ea889d71a33d60e98e168cf8', 'width': 1000}"
247,0NmYchKQ8JIR9QHYJA0FRe,Overkill,"['death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal']",48,"{'height': 640, 'url': 'https://i.scdn.co/image/cb3d3f098c6882bcc32925ccdd16b56e314e94f5', 'width': 640}"
248,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",63,"{'height': 640, 'url': 'https://i.scdn.co/image/81500d8115d21b639c31c8c76a94a2af3d1b13c3', 'width': 640}"
249,4ug41UGuMZzlV2hJOrOqHN,Armored Saint,"['hard rock', 'metal', 'neo-trad metal', 'thrash metal', 'us power metal']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/b5adf9abb50597d271e2cf09be0f790aa38039d6', 'width': 640}"
250,7AC976RDJzL2asmZuz7qil,Yes,"['album rock', 'art rock', 'classic rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",63,"{'height': 640, 'url': 'https://i.scdn.co/image/1eceeeb21f98edbdc4563adad3fe27f4273552f6', 'width': 640}"
251,3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,"['brill building pop', 'soul', 'southern soul']",57,"{'height': 746, 'url': 'https://i.scdn.co/image/f7f4c9cd6e8389824de99e80202caf249c9e013b', 'width': 696}"
252,5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",67,"{'height': 1283, 'url': 'https://i.scdn.co/image/a3201f2fbdfa1bfd894e509bd3fbf3faf7da0a00', 'width': 1000}"
253,5UbMQUFrcJdDstPCza7y0B,Seguridad Social,"['rock en espanol', 'rumba', 'spanish new wave', 'spanish pop']",50,"{'height': 563, 'url': 'https://i.scdn.co/image/58eb3bd3abae21be4206718a363f4fa7cf7c8df7', 'width': 1000}"
254,7w29UYBi0qsHi5RTcv3lmA,Björk,"['alternative dance', 'art pop', 'chamber psych', 'dance pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'metropopolis', 'permanent wave', 'trip hop']",64,"{'height': 640, 'url': 'https://i.scdn.co/image/5001ca3c3cd95734aac7320d2199b9b515595375', 'width': 640}"
255,2E3nXyfocf7qfHAIFNbBuj,Carmen McRae,"['adult standards', 'torch song', 'vocal jazz']",46,"{'height': 1000, 'url': 'https://i.scdn.co/image/c24c73c17bd200da5314272b171e85d0dfb5c16f', 'width': 1000}"
256,7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'traditional folk']",58,"{'height': 1000, 'url': 'https://i.scdn.co/image/d0fc74cb2e10858c1b0b2436e6f14cee0944f8df', 'width': 1000}"
257,3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/a2b50e26dbbc13c04ad05907b58c2e3a0bb52926', 'width': 640}"
258,4wLAjfeqAsV66AocWNcowA,Buju Banton,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",61,"{'height': 640, 'url': 'https://i.scdn.co/image/2bb77599d119f7e75f59d32374303982ebf412f3', 'width': 640}"
259,6xTk3EK5T9UzudENVvu9YB,Rancid,"['punk', 'ska', 'ska punk', 'skate punk']",61,"{'height': 640, 'url': 'https://i.scdn.co/image/f08ac7ae053bab1adbc3fe0be5d63edbb11a8e60', 'width': 640}"
260,6ySHNrLBDCdYRyQKGfsZ37,Los Traileros Del Norte,"['corrido', 'norteno', 'regional mexican', 'tejano']",57,"{'height': 640, 'url': 'https://i.scdn.co/image/eb0ee3d2df960ade986a845909738540efc0d1dd', 'width': 640}"
261,2WLmgv66Uq4vt2i36vwkAq,The Haunted,"['classic garage rock', 'death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'swedish metal']",44,"{'height': 640, 'url': 'https://i.scdn.co/image/3ef0e3a66fec6b738e11093b661138829b06f01c', 'width': 640}"
262,6i0KVTOvm96T55mbp742ks,Pennywise,"['melodic hardcore', 'punk', 'ska punk', 'skate punk', 'socal pop punk']",59,"{'height': 640, 'url': 'https://i.scdn.co/image/dc7bbff4f9edd79133095a97deebbf0117ba80b8', 'width': 640}"
263,0roeI3yPusDWwWRzAqTopw,Jesus Jones,['britpop'],42,"{'height': 640, 'url': 'https://i.scdn.co/image/e8a39242543dd27be3d8f8d6c9d26f948dd28a01', 'width': 640}"
264,3gMaNLQm7D9MornNILzdSl,Lionel Richie,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",73,"{'height': 640, 'url': 'https://i.scdn.co/image/7df837642a5107f47066431904e464eb0a3575f3', 'width': 640}"
265,7vNcTk9TgKF0qDsS87nWGE,David Sanborn,"['jazz funk', 'jazz fusion', 'jazz saxophone', 'smooth jazz', 'smooth saxophone']",47,"{'height': 1500, 'url': 'https://i.scdn.co/image/1046bb9fde4283e3f6333413a9b9b44ac08d339e', 'width': 1000}"
266,5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,"['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']",70,"{'height': 784, 'url': 'https://i.scdn.co/image/68cfb061951dbd44c95422a54cb70baec0722ca3', 'width': 1000}"
267,5a2EaR3hamoenG9rDuVn8j,Prince,"['funk', 'funk rock', 'minneapolis sound', 'motown', 'synth funk']",74,"{'height': 640, 'url': 'https://i.scdn.co/image/0040a9952a800042a6e85b2ea3c3b9cb6a077edf', 'width': 640}"
268,5hrUVXJsPParZB87QtAz1R,Shirley Caesar,"['contemporary gospel', 'gospel']",44,"{'height': 1000, 'url': 'https://i.scdn.co/image/748410544bc51fcb0b859c7a0c14e396b338c604', 'width': 1000}"
269,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",73,"{'height': 640, 'url': 'https://i.scdn.co/image/5ccc3b59f6a4f44299a360d9fd3f45b69729654f', 'width': 640}"
270,6gkWznnJkdkwRPVcmnrays,Sister Sledge,"['dance pop', 'disco', 'disco house', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",63,"{'height': 640, 'url': 'https://i.scdn.co/image/a459518ddd1782dc750ec87cffbf8033a4a7ec94', 'width': 640}"
271,35U9lQaRWSQISxQAB94Meo,America,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock']",69,"{'height': 396, 'url': 'https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794', 'width': 614}"
272,0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'rock', 'uk post-punk']",58,"{'height': 640, 'url': 'https://i.scdn.co/image/110d973ebd18709ec98cb3f0b53aec19d1639301', 'width': 640}"
273,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,"['adult standards', 'mellow gold', 'soft rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/74ac3cb15df0aa8c2cdf1c78b06c40eafae205ba', 'width': 640}"
274,3UqRgrDIQ208yNGiWKRMNt,Napalm Death,"['alternative metal', 'birmingham metal', 'british death metal', 'british grindcore', 'brutal death metal', 'death metal', 'deathgrind', 'grindcore', 'metal']",49,"{'height': 640, 'url': 'https://i.scdn.co/image/10b81784b306e4798f3402ba50d82b1c460d241c', 'width': 640}"
275,2aaLAng2L2aWD2FClzwiep,Dream Theater,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'rock']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/7a45b5792bde17098a0037509018f7f5bbfc6a99', 'width': 640}"
276,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,"['boy band', 'dance pop', 'europop']",79,"{'height': 640, 'url': 'https://i.scdn.co/image/c2212df3b6160f0ab0f1c8d5010e9218aab96fc0', 'width': 640}"
277,2rps6bNkDy2wcyv7w33nI6,Steve Camp,['deep christian rock'],24,"{'height': 1051, 'url': 'https://i.scdn.co/image/442553561c9a98b055cf6bcfa79a8d87d4195114', 'width': 1000}"
278,6FbDoZnMBTdhhhLuJBOOqP,Jewel,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/fc79df6d69c24903cb387fa8ae8aa032ee12f1ba', 'width': 640}"
279,37w38cCSGgKLdayTRjna4W,Mazzy Star,"['alternative rock', 'dream pop', 'melancholia', 'shoegaze', 'slowcore']",63,"{'height': 1000, 'url': 'https://i.scdn.co/image/d14e353d562d68036916c64a13912772cf7df91c', 'width': 1000}"
280,1lGt9WgdYGpMnmwGkcCm05,Stanley Clarke,"['electric bass', 'jazz funk', 'jazz fusion']",47,"{'height': 640, 'url': 'https://i.scdn.co/image/30f9cccc684a0e723db3fc941a202bb707c01464', 'width': 640}"
281,4NOZW7dBOmBMMAG9EGQd4t,Ana Belén,"['cancion melodica', 'cantautor', 'latin pop', 'nueva cancion', 'spanish pop', 'trova']",57,"{'height': 1354, 'url': 'https://i.scdn.co/image/a796e61750b328f50061061d0cec8254353a564f', 'width': 1000}"
282,13saZpZnCDWOI9D4IJhp1f,Lily Allen,"['dance pop', 'pop', 'pop dance']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/91324a608fbf69ad0507c36a7717b01b20165c4d', 'width': 640}"
283,0HlxL5hisLf59ETEPM3cUA,Scooter,"['eurodance', 'europop', 'german techno', 'hamburg electronic', 'happy hardcore']",70,"{'height': 640, 'url': 'https://i.scdn.co/image/e97f00f23cbecd3cb47778b44a4ad9b3980d073e', 'width': 640}"
284,74g0xdNndEjFzMKSRFUMNM,Lonnie Johnson,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']",34,"{'height': 1428, 'url': 'https://i.scdn.co/image/42b206819bbb494632df619e7d4fd9293944181a', 'width': 1000}"
285,03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,"['latin talent show', 'mariachi', 'ranchera']",74,"{'height': 640, 'url': 'https://i.scdn.co/image/bd1035ff402a4625aebf9270d49bed0b1f3305d3', 'width': 640}"
286,2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/afc82df1e0b13bc16b5422210d9cbe3bb573ac01', 'width': 640}"
287,71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,"['compositional ambient', 'french soundtrack', 'hollywood', 'soundtrack']",69,"{'height': 1000, 'url': 'https://i.scdn.co/image/55e59036a536f4c8992e600f50369c39337bbf50', 'width': 1000}"
288,0z5DFXmhT4ZNzWElsM7V89,Erasure,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",64,"{'height': 640, 'url': 'https://i.scdn.co/image/442722747227dea266184f7c0e34b544a87f0fc4', 'width': 640}"
289,3Isy6kedDrgPYoTS1dazA9,Sean Paul,"['dance pop', 'dancehall', 'pop dance', 'pop rap']",80,"{'height': 640, 'url': 'https://i.scdn.co/image/e15025ccdfab6e62b9c2b391e4e5f44bac36a3db', 'width': 640}"
290,4LtIfuFeAamus9OOItuWDD,Us3,"['jazz rap', 'nu jazz']",47,"{'height': 959, 'url': 'https://i.scdn.co/image/64853c1f8cabccdbf8be496ac0f83167a9a55993', 'width': 758}"
291,6WH1V41LwGDGmlPUhSZLHO,Autechre,"['abstract', 'ambient', 'ambient techno', 'art pop', 'bass music', 'chamber psych', 'drill and bass', 'drone', 'dub techno', 'electro', 'electronica', 'experimental', 'fourth world', 'glitch', 'intelligent dance music', 'microhouse', 'ninja', 'outsider house', 'techno', 'uk experimental electronic']",48,"{'height': 640, 'url': 'https://i.scdn.co/image/4498e58c0d7726ad42312dd3b04109712818d42d', 'width': 640}"
292,2PfBzriIMRsCXPDtSy9vg8,Rufus Wainwright,"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",59,"{'height': 640, 'url': 'https://i.scdn.co/image/d32d6c43f571fb896f8a08c3eca896e8493dc3a9', 'width': 640}"
293,3zunDAtRDg7kflREzWAhxl,Eels,"['alternative rock', 'melancholia']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/93d37ffcc37a168fd333c1ba7119596956377a1e', 'width': 640}"
294,3441uYrkzgTWwjXLd13R0U,Enigma Norteño,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/624fc2eae07ff18e70f90ac998936eeded6aa113', 'width': 640}"
295,6I3M904Y9IwgDjrQ9pANiB,Kenny G,"['smooth jazz', 'smooth saxophone']",70,"{'height': 1500, 'url': 'https://i.scdn.co/image/0b4efeba9b97bf02028f5d0ad21af42e6f36ffe6', 'width': 1000}"
